id_seq,sentenced,choice_str,choice_pred,choice_union_pred
14_11_R,Some gamblers are sculptors and Some bakers are sculptors,"['All gamblers are bakers', 'All bakers are gamblers', 'Some gamblers are bakers', 'Some bakers are gamblers', 'Some gamblers are not bakers', 'Some bakers are not gamblers', 'No gamblers are bakers', 'No bakers are gamblers', 'NVC']","[0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999970197677612, 0.9999969005584717, -1]","[0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, -1]"
14_12_R,Some workers are actors and No workers are painters,"['All actors are painters', 'All painters are actors', 'Some actors are painters', 'Some painters are actors', 'Some actors are not painters', 'Some painters are not actors', 'No actors are painters', 'No painters are actors', 'NVC']","[0.9999967813491821, 0.9999967813491821, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999969005584717, 0.9999969005584717, -1]","[0.9999966621398926, 0.9999966621398926, 0.9999969005584717, 0.9999969005584717, 0.9999970197677612, 0.9999970197677612, 0.9999966621398926, 0.9999967813491821, -1]"
14_13_R,Some scholars are assistants and Some scholars are not farmers,"['All assistants are farmers', 'All farmers are assistants', 'Some assistants are farmers', 'Some farmers are assistants', 'Some assistants are not farmers', 'Some farmers are not assistants', 'No assistants are farmers', 'No farmers are assistants', 'NVC']","[0.9999967813491821, 0.9999970197677612, 0.9999969005584717, 0.9999972581863403, 0.9999970197677612, 0.9999972581863403, 0.9999964237213135, 0.9999967813491821, -1]","[0.9999972581863403, 0.9999973773956299, 0.9999971389770508, 0.9999973773956299, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, -1]"
14_14_R,Some travelers are not novelists and Some analysts are novelists,"['All travelers are analysts', 'All analysts are travelers', 'Some travelers are analysts', 'Some analysts are travelers', 'Some travelers are not analysts', 'Some analysts are not travelers', 'No travelers are analysts', 'No analysts are travelers', 'NVC']","[0.9999969005584717, 0.999996542930603, 0.9999972581863403, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999969005584717, 0.9999966621398926, -1]","[0.9999971389770508, 0.9999966621398926, 0.9999973773956299, 0.9999970197677612, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999970197677612, -1]"
14_15_R,All carpenters are linguists and No carpenters are divers,"['All linguists are divers', 'All divers are linguists', 'Some linguists are divers', 'Some divers are linguists', 'Some linguists are not divers', 'Some divers are not linguists', 'No linguists are divers', 'No divers are linguists', 'NVC']","[0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, -1]","[0.9999971389770508, 0.9999970197677612, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999971389770508, 0.9999971389770508, -1]"
14_16_R,Some counselors are joggers and Some joggers are not riders,"['All counselors are riders', 'All riders are counselors', 'Some counselors are riders', 'Some riders are counselors', 'Some counselors are not riders', 'Some riders are not counselors', 'No counselors are riders', 'No riders are counselors', 'NVC']","[0.9999970197677612, 0.9999967813491821, 0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999967813491821, 0.999996542930603, -1]","[0.9999970197677612, 0.9999967813491821, 0.9999971389770508, 0.9999970197677612, 0.9999972581863403, 0.9999970197677612, 0.9999969005584717, 0.9999967813491821, -1]"
14_17_R,Some tailors are not pilots and All singers are tailors,"['All pilots are singers', 'All singers are pilots', 'Some pilots are singers', 'Some singers are pilots', 'Some pilots are not singers', 'Some singers are not pilots', 'No pilots are singers', 'No singers are pilots', 'NVC']","[0.9999973773956299, 0.9999971389770508, 0.9999973773956299, 0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999970197677612, 0.9999966621398926, -1]","[0.9999973773956299, 0.9999972581863403, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, -1]"
14_18_R,All packers are tutors and Some tutors are not butchers,"['All packers are butchers', 'All butchers are packers', 'Some packers are butchers', 'Some butchers are packers', 'Some packers are not butchers', 'Some butchers are not packers', 'No packers are butchers', 'No butchers are packers', 'NVC']","[0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999970197677612, 0.9999972581863403, -1]","[0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999972581863403, 0.9999973773956299, -1]"
14_19_R,All actors are nurses and No drillers are nurses,"['All actors are drillers', 'All drillers are actors', 'Some actors are drillers', 'Some drillers are actors', 'Some actors are not drillers', 'Some drillers are not actors', 'No actors are drillers', 'No drillers are actors', 'NVC']","[0.9999970197677612, 0.9999969005584717, 0.9999969005584717, 0.9999967813491821, 0.9999967813491821, 0.9999966621398926, 0.9999967813491821, 0.9999966621398926, -1]","[0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999969005584717, -1]"
14_20_R,No brokers are secretaries and No brokers are agents,"['All secretaries are agents', 'All agents are secretaries', 'Some secretaries are agents', 'Some agents are secretaries', 'Some secretaries are not agents', 'Some agents are not secretaries', 'No secretaries are agents', 'No agents are secretaries', 'NVC']","[0.9999970197677612, 0.9999969005584717, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999969005584717, 0.9999971389770508, 0.9999971389770508, -1]","[0.9999971389770508, 0.9999970197677612, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999970197677612, -1]"
14_21_R,Some trainers are not designers and Some architects are not designers,"['All trainers are architects', 'All architects are trainers', 'Some trainers are architects', 'Some architects are trainers', 'Some trainers are not architects', 'Some architects are not trainers', 'No trainers are architects', 'No architects are trainers', 'NVC']","[0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999971389770508, 0.9999969005584717, -1]","[0.9999972581863403, 0.9999970197677612, 0.9999973773956299, 0.9999972581863403, 0.9999974966049194, 0.9999973773956299, 0.9999972581863403, 0.9999970197677612, -1]"
14_22_R,All porters are brewers and No judges are porters,"['All brewers are judges', 'All judges are brewers', 'Some brewers are judges', 'Some judges are brewers', 'Some brewers are not judges', 'Some judges are not brewers', 'No brewers are judges', 'No judges are brewers', 'NVC']","[0.9999967813491821, 0.9999966621398926, 0.999996542930603, 0.9999964237213135, 0.9999964237213135, 0.9999964237213135, 0.999996542930603, 0.9999964237213135, -1]","[0.9999969005584717, 0.9999969005584717, 0.9999969005584717, 0.9999967813491821, 0.9999970197677612, 0.9999970197677612, 0.9999969005584717, 0.9999967813491821, -1]"
14_23_R,No dentists are plumbers and No lifeguards are plumbers,"['All dentists are lifeguards', 'All lifeguards are dentists', 'Some dentists are lifeguards', 'Some lifeguards are dentists', 'Some dentists are not lifeguards', 'Some lifeguards are not dentists', 'No dentists are lifeguards', 'No lifeguards are dentists', 'NVC']","[0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, -1]","[0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, -1]"
14_24_R,All athletes are hunters and Some hunters are lawyers,"['All athletes are lawyers', 'All lawyers are athletes', 'Some athletes are lawyers', 'Some lawyers are athletes', 'Some athletes are not lawyers', 'Some lawyers are not athletes', 'No athletes are lawyers', 'No lawyers are athletes', 'NVC']","[0.9999964237213135, 0.9999964237213135, 0.9999967813491821, 0.9999967813491821, 0.9999967813491821, 0.9999966621398926, 0.9999957084655762, 0.9999959468841553, -1]","[0.999996542930603, 0.9999964237213135, 0.9999969005584717, 0.9999967813491821, 0.9999969005584717, 0.9999969005584717, 0.999996542930603, 0.999996542930603, -1]"
14_25_R,All teachers are golfers and Some bankers are not teachers,"['All golfers are bankers', 'All bankers are golfers', 'Some golfers are bankers', 'Some bankers are golfers', 'Some golfers are not bankers', 'Some bankers are not golfers', 'No golfers are bankers', 'No bankers are golfers', 'NVC']","[0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999970197677612, 0.9999971389770508, -1]","[0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999972581863403, 0.9999974966049194, -1]"
14_26_R,No cyclists are buyers and Some cyclists are not students,"['All buyers are students', 'All students are buyers', 'Some buyers are students', 'Some students are buyers', 'Some buyers are not students', 'Some students are not buyers', 'No buyers are students', 'No students are buyers', 'NVC']","[0.9999966621398926, 0.9999969005584717, 0.9999969005584717, 0.9999969005584717, 0.9999971389770508, 0.9999970197677612, 0.9999967813491821, 0.9999967813491821, -1]","[0.9999967813491821, 0.9999970197677612, 0.9999969005584717, 0.9999967813491821, 0.9999970197677612, 0.9999970197677612, 0.9999966621398926, 0.9999969005584717, -1]"
14_27_R,Some soldiers are florists and Some florists are editors,"['All soldiers are editors', 'All editors are soldiers', 'Some soldiers are editors', 'Some editors are soldiers', 'Some soldiers are not editors', 'Some editors are not soldiers', 'No soldiers are editors', 'No editors are soldiers', 'NVC']","[0.9999963045120239, 0.9999943971633911, 0.9999966621398926, 0.9999961853027344, 0.999996542930603, 0.9999957084655762, 0.9999957084655762, 0.9999940395355225, -1]","[0.9999972581863403, 0.9999966621398926, 0.9999973773956299, 0.9999970197677612, 0.9999972581863403, 0.9999970197677612, 0.9999971389770508, 0.9999966621398926, -1]"
14_28_R,Some planners are artists and No artists are surfers,"['All planners are surfers', 'All surfers are planners', 'Some planners are surfers', 'Some surfers are planners', 'Some planners are not surfers', 'Some surfers are not planners', 'No planners are surfers', 'No surfers are planners', 'NVC']","[0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999971389770508, -1]","[0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999973773956299, 0.9999972581863403, -1]"
14_29_R,No potters are sailors and Some chemists are not sailors,"['All potters are chemists', 'All chemists are potters', 'Some potters are chemists', 'Some chemists are potters', 'Some potters are not chemists', 'Some chemists are not potters', 'No potters are chemists', 'No chemists are potters', 'NVC']","[0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, -1]","[0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, -1]"
14_30_R,Some models are clerks and Some models are managers,"['All clerks are managers', 'All managers are clerks', 'Some clerks are managers', 'Some managers are clerks', 'Some clerks are not managers', 'Some managers are not clerks', 'No clerks are managers', 'No managers are clerks', 'NVC']","[0.9999967813491821, 0.9999966621398926, 0.9999970197677612, 0.9999969005584717, 0.9999969005584717, 0.9999967813491821, 0.9999964237213135, 0.9999961853027344, -1]","[0.9999970197677612, 0.9999969005584717, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999969005584717, 0.9999967813491821, -1]"
14_31_R,No boxers are opticians and No opticians are actuaries,"['All boxers are actuaries', 'All actuaries are boxers', 'Some boxers are actuaries', 'Some actuaries are boxers', 'Some boxers are not actuaries', 'Some actuaries are not boxers', 'No boxers are actuaries', 'No actuaries are boxers', 'NVC']","[0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, -1]","[0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, -1]"
14_32_R,All architects are trainers and Some architects are designers,"['All trainers are designers', 'All designers are trainers', 'Some trainers are designers', 'Some designers are trainers', 'Some trainers are not designers', 'Some designers are not trainers', 'No trainers are designers', 'No designers are trainers', 'NVC']","[0.9999970197677612, 0.9999970197677612, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999967813491821, 0.9999967813491821, -1]","[0.9999971389770508, 0.9999970197677612, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999971389770508, 0.9999970197677612, -1]"
14_33_R,No carpenters are divers and Some linguists are not carpenters,"['All divers are linguists', 'All linguists are divers', 'Some divers are linguists', 'Some linguists are divers', 'Some divers are not linguists', 'Some linguists are not divers', 'No divers are linguists', 'No linguists are divers', 'NVC']","[0.9999970197677612, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, -1]","[0.9999970197677612, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, -1]"
14_34_R,No doctors are tellers and All tellers are climbers,"['All doctors are climbers', 'All climbers are doctors', 'Some doctors are climbers', 'Some climbers are doctors', 'Some doctors are not climbers', 'Some climbers are not doctors', 'No doctors are climbers', 'No climbers are doctors', 'NVC']","[0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999970197677612, 0.9999972581863403, 0.9999971389770508, -1]","[0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, -1]"
