id_seq,sentenced,choice_str,choice_pred,choice_union_pred
15_53,Some surfers are not planners and No surfers are artists,"['All planners are artists', 'All artists are planners', 'Some planners are artists', 'Some artists are planners', 'Some planners are not artists', 'Some artists are not planners', 'No planners are artists', 'No artists are planners', 'NVC']","[0.9999970197677612, 0.9999970197677612, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999970197677612, 0.9999970197677612, -1]","[0.9999971389770508, 0.9999971389770508, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999970197677612, 0.9999970197677612, -1]"
15_54,All investors are barbers and No investors are jugglers,"['All barbers are jugglers', 'All jugglers are barbers', 'Some barbers are jugglers', 'Some jugglers are barbers', 'Some barbers are not jugglers', 'Some jugglers are not barbers', 'No barbers are jugglers', 'No jugglers are barbers', 'NVC']","[0.9999973773956299, 0.9999972581863403, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, -1]","[0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999974966049194, 0.999997615814209, 0.9999974966049194, 0.9999974966049194, 0.9999973773956299, -1]"
15_55,All scholars are farmers and All assistants are scholars,"['All farmers are assistants', 'All assistants are farmers', 'Some farmers are assistants', 'Some assistants are farmers', 'Some farmers are not assistants', 'Some assistants are not farmers', 'No farmers are assistants', 'No assistants are farmers', 'NVC']","[0.9999971389770508, 0.9999969005584717, 0.9999969005584717, 0.999996542930603, 0.9999967813491821, 0.9999964237213135, 0.9999967813491821, 0.999996542930603, -1]","[0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, -1]"
15_56,No campers are fencers and All engineers are campers,"['All fencers are engineers', 'All engineers are fencers', 'Some fencers are engineers', 'Some engineers are fencers', 'Some fencers are not engineers', 'Some engineers are not fencers', 'No fencers are engineers', 'No engineers are fencers', 'NVC']","[0.9999967813491821, 0.9999967813491821, 0.9999967813491821, 0.9999966621398926, 0.9999966621398926, 0.9999966621398926, 0.9999967813491821, 0.9999966621398926, -1]","[0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, -1]"
15_57,Some painters are not cleaners and All auditors are cleaners,"['All painters are auditors', 'All auditors are painters', 'Some painters are auditors', 'Some auditors are painters', 'Some painters are not auditors', 'Some auditors are not painters', 'No painters are auditors', 'No auditors are painters', 'NVC']","[0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999971389770508, 0.9999971389770508, -1]","[0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999971389770508, 0.9999971389770508, -1]"
15_58,Some brewers are not judges and All judges are porters,"['All brewers are porters', 'All porters are brewers', 'Some brewers are porters', 'Some porters are brewers', 'Some brewers are not porters', 'Some porters are not brewers', 'No brewers are porters', 'No porters are brewers', 'NVC']","[0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999971389770508, 0.9999970197677612, -1]","[0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, -1]"
15_59,Some workers are actors and All actors are painters,"['All workers are painters', 'All painters are workers', 'Some workers are painters', 'Some painters are workers', 'Some workers are not painters', 'Some painters are not workers', 'No workers are painters', 'No painters are workers', 'NVC']","[0.9999969005584717, 0.9999967813491821, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999969005584717, 0.9999963045120239, 0.9999963045120239, -1]","[0.9999967813491821, 0.9999966621398926, 0.9999969005584717, 0.9999967813491821, 0.9999970197677612, 0.9999969005584717, 0.9999967813491821, 0.9999966621398926, -1]"
15_60,Some climbers are not doctors and Some tellers are climbers,"['All doctors are tellers', 'All tellers are doctors', 'Some doctors are tellers', 'Some tellers are doctors', 'Some doctors are not tellers', 'Some tellers are not doctors', 'No doctors are tellers', 'No tellers are doctors', 'NVC']","[0.9999971389770508, 0.9999967813491821, 0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999971389770508, 0.9999971389770508, 0.9999967813491821, -1]","[0.9999973773956299, 0.9999971389770508, 0.9999974966049194, 0.9999972581863403, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, 0.9999970197677612, -1]"
15_61,No chemists are potters and Some sailors are potters,"['All chemists are sailors', 'All sailors are chemists', 'Some chemists are sailors', 'Some sailors are chemists', 'Some chemists are not sailors', 'Some sailors are not chemists', 'No chemists are sailors', 'No sailors are chemists', 'NVC']","[0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, -1]","[0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999972581863403, 0.9999973773956299, -1]"
15_62,No bankers are teachers and Some golfers are not teachers,"['All bankers are golfers', 'All golfers are bankers', 'Some bankers are golfers', 'Some golfers are bankers', 'Some bankers are not golfers', 'Some golfers are not bankers', 'No bankers are golfers', 'No golfers are bankers', 'NVC']","[0.9999971389770508, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, -1]","[0.9999973773956299, 0.9999972581863403, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, -1]"
15_63,Some cooks are not swimmers and Some cooks are mayors,"['All swimmers are mayors', 'All mayors are swimmers', 'Some swimmers are mayors', 'Some mayors are swimmers', 'Some swimmers are not mayors', 'Some mayors are not swimmers', 'No swimmers are mayors', 'No mayors are swimmers', 'NVC']","[0.9999961853027344, 0.9999963045120239, 0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999959468841553, 0.9999960660934448, -1]","[0.9999966621398926, 0.9999967813491821, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999972581863403, 0.9999969005584717, 0.9999967813491821, -1]"
16_0,Some boxers are dancers and All boxers are typists,"['All dancers are typists', 'All typists are dancers', 'Some dancers are typists', 'Some typists are dancers', 'Some dancers are not typists', 'Some typists are not dancers', 'No dancers are typists', 'No typists are dancers', 'NVC']","[0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999970197677612, 0.9999969005584717, -1]","[0.9999969005584717, 0.9999970197677612, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999970197677612, 0.9999970197677612, -1]"
16_1,No chemists are potters and All sailors are potters,"['All chemists are sailors', 'All sailors are chemists', 'Some chemists are sailors', 'Some sailors are chemists', 'Some chemists are not sailors', 'Some sailors are not chemists', 'No chemists are sailors', 'No sailors are chemists', 'NVC']","[0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999972581863403, -1]","[0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999972581863403, 0.9999973773956299, -1]"
16_2,All therapists are skaters and Some climbers are therapists,"['All skaters are climbers', 'All climbers are skaters', 'Some skaters are climbers', 'Some climbers are skaters', 'Some skaters are not climbers', 'Some climbers are not skaters', 'No skaters are climbers', 'No climbers are skaters', 'NVC']","[0.9999970197677612, 0.9999970197677612, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999969005584717, 0.9999967813491821, -1]","[0.9999967813491821, 0.9999970197677612, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999969005584717, 0.9999970197677612, -1]"
16_3,All lawyers are hunters and All hunters are athletes,"['All lawyers are athletes', 'All athletes are lawyers', 'Some lawyers are athletes', 'Some athletes are lawyers', 'Some lawyers are not athletes', 'Some athletes are not lawyers', 'No lawyers are athletes', 'No athletes are lawyers', 'NVC']","[0.9999967813491821, 0.999996542930603, 0.9999966621398926, 0.999996542930603, 0.999996542930603, 0.9999964237213135, 0.9999964237213135, 0.9999961853027344, -1]","[0.9999966621398926, 0.999996542930603, 0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999967813491821, 0.999996542930603, -1]"
16_4,Some cashiers are not waiters and No poets are waiters,"['All cashiers are poets', 'All poets are cashiers', 'Some cashiers are poets', 'Some poets are cashiers', 'Some cashiers are not poets', 'Some poets are not cashiers', 'No cashiers are poets', 'No poets are cashiers', 'NVC']","[0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, -1]","[0.9999971389770508, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, -1]"
16_5,Some painters are workers and Some actors are painters,"['All workers are actors', 'All actors are workers', 'Some workers are actors', 'Some actors are workers', 'Some workers are not actors', 'Some actors are not workers', 'No workers are actors', 'No actors are workers', 'NVC']","[0.9999964237213135, 0.999996542930603, 0.9999970197677612, 0.9999971389770508, 0.9999969005584717, 0.9999969005584717, 0.9999960660934448, 0.9999961853027344, -1]","[0.999996542930603, 0.9999966621398926, 0.9999967813491821, 0.9999969005584717, 0.9999969005584717, 0.9999970197677612, 0.9999966621398926, 0.9999966621398926, -1]"
16_6,No pilots are singers and Some singers are tailors,"['All pilots are tailors', 'All tailors are pilots', 'Some pilots are tailors', 'Some tailors are pilots', 'Some pilots are not tailors', 'Some tailors are not pilots', 'No pilots are tailors', 'No tailors are pilots', 'NVC']","[0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, -1]","[0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.999997615814209, 0.9999974966049194, 0.9999974966049194, -1]"
16_7,Some jugglers are not barbers and Some investors are not jugglers,"['All barbers are investors', 'All investors are barbers', 'Some barbers are investors', 'Some investors are barbers', 'Some barbers are not investors', 'Some investors are not barbers', 'No barbers are investors', 'No investors are barbers', 'NVC']","[0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, -1]","[0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999971389770508, -1]"
16_8,Some opticians are actuaries and No opticians are boxers,"['All actuaries are boxers', 'All boxers are actuaries', 'Some actuaries are boxers', 'Some boxers are actuaries', 'Some actuaries are not boxers', 'Some boxers are not actuaries', 'No actuaries are boxers', 'No boxers are actuaries', 'NVC']","[0.999996542930603, 0.9999969005584717, 0.9999966621398926, 0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999966621398926, 0.9999971389770508, -1]","[0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, -1]"
16_9,Some farmers are assistants and Some assistants are not scholars,"['All farmers are scholars', 'All scholars are farmers', 'Some farmers are scholars', 'Some scholars are farmers', 'Some farmers are not scholars', 'Some scholars are not farmers', 'No farmers are scholars', 'No scholars are farmers', 'NVC']","[0.9999967813491821, 0.9999966621398926, 0.9999969005584717, 0.9999966621398926, 0.9999970197677612, 0.9999969005584717, 0.999996542930603, 0.9999961853027344, -1]","[0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, -1]"
16_10,Some drivers are hikers and Some writers are hikers,"['All drivers are writers', 'All writers are drivers', 'Some drivers are writers', 'Some writers are drivers', 'Some drivers are not writers', 'Some writers are not drivers', 'No drivers are writers', 'No writers are drivers', 'NVC']","[0.9999953508377075, 0.9999954700469971, 0.9999966621398926, 0.9999966621398926, 0.999996542930603, 0.9999963045120239, 0.9999951124191284, 0.9999954700469971, -1]","[0.9999963045120239, 0.9999964237213135, 0.9999969005584717, 0.9999967813491821, 0.9999970197677612, 0.9999969005584717, 0.9999963045120239, 0.9999966621398926, -1]"
16_11,All chefs are runners and Some chefs are not scientists,"['All runners are scientists', 'All scientists are runners', 'Some runners are scientists', 'Some scientists are runners', 'Some runners are not scientists', 'Some scientists are not runners', 'No runners are scientists', 'No scientists are runners', 'NVC']","[0.9999958276748657, 0.9999963045120239, 0.999996542930603, 0.9999966621398926, 0.9999969005584717, 0.9999969005584717, 0.9999946355819702, 0.9999955892562866, -1]","[0.9999964237213135, 0.999996542930603, 0.9999967813491821, 0.9999969005584717, 0.9999970197677612, 0.9999970197677612, 0.9999963045120239, 0.999996542930603, -1]"
